Dealer_ID,Product_ID,Date,Quantity,Consumption,Location,Year,Month,Day,DayOfWeek,IsWeekend,Season,Lag_Quantity,Lag_Consumption,RollingAvg_Quantity_7,RollingAvg_Consumption_7,RollingAvg_Quantity_30,RollingAvg_Consumption_30,Consumption_Rate
D000,P001,2022-02-24,55.0,18.0,Chicago,2022.0,2.0,24.0,3.0,0,Winter,82.0,17.0,43.42857142857143,10.857142857142858,53.46666666666667,11.766666666666667,0.32727272727272727
D000,P001,2022-02-25,64.0,7.0,Chicago,2022.0,2.0,25.0,4.0,0,Winter,55.0,18.0,48.42857142857143,11.0,54.0,11.6,0.109375
D000,P001,2022-02-26,37.0,7.0,Chicago,2022.0,2.0,26.0,5.0,1,Winter,64.0,7.0,49.285714285714285,11.142857142857142,53.733333333333334,11.233333333333333,0.1891891891891892
D000,P001,2022-02-27,64.0,11.0,Los Angeles,2022.0,2.0,27.0,6.0,1,Winter,37.0,7.0,52.0,11.714285714285714,53.06666666666667,11.166666666666666,0.171875
D000,P001,2022-02-28,82.0,11.0,Los Angeles,2022.0,2.0,28.0,0.0,0,Winter,64.0,11.0,58.285714285714285,11.285714285714286,54.266666666666666,10.933333333333334,0.13414634146341464
D000,P001,2022-03-01,60.0,12.0,Chicago,2022.0,3.0,1.0,1.0,0,Spring,82.0,11.0,63.42857142857143,11.857142857142858,54.7,10.966666666666667,0.2
D000,P001,2022-03-02,87.0,16.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,60.0,12.0,64.14285714285714,11.714285714285714,54.96666666666667,10.933333333333334,0.1839080459770115
D000,P001,2022-03-03,76.0,19.0,New York,2022.0,3.0,3.0,3.0,0,Spring,87.0,16.0,67.14285714285714,11.857142857142858,55.06666666666667,11.133333333333333,0.25
D000,P001,2022-03-04,89.0,13.0,Los Angeles,2022.0,3.0,4.0,4.0,0,Spring,76.0,19.0,70.71428571428571,12.714285714285714,56.36666666666667,11.366666666666667,0.14606741573033707
D000,P001,2022-03-05,66.0,18.0,New York,2022.0,3.0,5.0,5.0,1,Spring,89.0,13.0,74.85714285714286,14.285714285714286,57.5,11.666666666666666,0.2727272727272727
D000,P001,2022-03-06,84.0,7.0,Los Angeles,2022.0,3.0,6.0,6.0,1,Spring,66.0,18.0,77.71428571428571,13.714285714285714,59.233333333333334,11.6,0.08333333333333333
D000,P001,2022-03-07,46.0,14.0,Los Angeles,2022.0,3.0,7.0,0.0,0,Spring,84.0,7.0,72.57142857142857,14.142857142857142,59.9,11.8,0.30434782608695654
D000,P001,2022-03-08,18.0,7.0,New York,2022.0,3.0,8.0,1.0,0,Spring,46.0,14.0,66.57142857142857,13.428571428571429,58.6,11.666666666666666,0.3888888888888889
D000,P001,2022-03-09,30.0,15.0,New York,2022.0,3.0,9.0,2.0,0,Spring,18.0,7.0,58.42857142857143,13.285714285714286,57.56666666666667,11.533333333333333,0.5
D000,P001,2022-03-10,54.0,5.0,New York,2022.0,3.0,10.0,3.0,0,Spring,30.0,15.0,55.285714285714285,11.285714285714286,57.8,11.233333333333333,0.09259259259259259
D000,P001,2022-03-11,87.0,7.0,New York,2022.0,3.0,11.0,4.0,0,Spring,54.0,5.0,55.0,10.428571428571429,58.8,11.0,0.08045977011494253
D000,P001,2022-03-12,72.0,5.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,87.0,7.0,55.857142857142854,8.571428571428571,58.56666666666667,10.533333333333333,0.06944444444444445
D000,P001,2022-03-13,73.0,14.0,New York,2022.0,3.0,13.0,6.0,1,Spring,72.0,5.0,54.285714285714285,9.571428571428571,57.96666666666667,10.833333333333334,0.1917808219178082
D000,P001,2022-03-14,72.0,16.0,Los Angeles,2022.0,3.0,14.0,0.0,0,Spring,73.0,14.0,58.0,9.857142857142858,59.0,11.166666666666666,0.2222222222222222
D000,P001,2022-03-15,67.0,12.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,72.0,16.0,65.0,10.571428571428571,60.266666666666666,10.933333333333334,0.1791044776119403
D000,P001,2022-03-16,24.0,12.0,Los Angeles,2022.0,3.0,16.0,2.0,0,Spring,67.0,12.0,64.14285714285714,10.142857142857142,58.9,11.1,0.5
D000,P001,2022-03-17,51.0,14.0,Chicago,2022.0,3.0,17.0,3.0,0,Spring,24.0,12.0,63.714285714285715,11.428571428571429,58.5,11.3,0.27450980392156865
D000,P001,2022-03-18,92.0,6.0,Los Angeles,2022.0,3.0,18.0,4.0,0,Spring,51.0,14.0,64.42857142857143,11.285714285714286,59.7,10.966666666666667,0.06521739130434782
D000,P001,2022-03-19,72.0,9.0,New York,2022.0,3.0,19.0,5.0,1,Spring,92.0,6.0,64.42857142857143,11.857142857142858,59.03333333333333,11.1,0.125
D000,P001,2022-03-20,87.0,11.0,New York,2022.0,3.0,20.0,6.0,1,Spring,72.0,9.0,66.42857142857143,11.428571428571429,60.96666666666667,11.266666666666667,0.12643678160919541
D000,P001,2022-03-21,33.0,15.0,Chicago,2022.0,3.0,21.0,0.0,0,Spring,87.0,11.0,60.857142857142854,11.285714285714286,61.03333333333333,11.566666666666666,0.45454545454545453
D000,P001,2022-03-22,68.0,18.0,Los Angeles,2022.0,3.0,22.0,1.0,0,Spring,33.0,15.0,61.0,12.142857142857142,61.8,11.933333333333334,0.2647058823529412
D000,P001,2022-03-23,34.0,17.0,New York,2022.0,3.0,23.0,2.0,0,Spring,68.0,18.0,62.42857142857143,12.857142857142858,61.666666666666664,12.033333333333333,0.5
D000,P001,2022-03-24,96.0,19.0,Chicago,2022.0,3.0,24.0,3.0,0,Spring,34.0,17.0,68.85714285714286,13.571428571428571,64.06666666666666,12.4,0.19791666666666666
D000,P001,2022-03-25,60.0,6.0,Chicago,2022.0,3.0,25.0,4.0,0,Spring,96.0,19.0,64.28571428571429,13.571428571428571,63.333333333333336,12.033333333333333,0.1
D000,P001,2022-03-26,44.0,19.0,Chicago,2022.0,3.0,26.0,5.0,1,Spring,60.0,6.0,60.285714285714285,15.0,62.96666666666667,12.066666666666666,0.4318181818181818
D000,P001,2022-03-27,25.0,5.0,Los Angeles,2022.0,3.0,27.0,6.0,1,Spring,44.0,19.0,51.42857142857143,14.142857142857142,61.666666666666664,12.0,0.2
D000,P001,2022-03-28,57.0,12.0,Chicago,2022.0,3.0,28.0,0.0,0,Spring,25.0,5.0,54.857142857142854,13.714285714285714,62.333333333333336,12.166666666666666,0.21052631578947367
D000,P001,2022-03-29,59.0,5.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,57.0,12.0,53.57142857142857,11.857142857142858,62.166666666666664,11.966666666666667,0.0847457627118644
D000,P001,2022-03-30,34.0,10.0,Los Angeles,2022.0,3.0,30.0,2.0,0,Spring,59.0,5.0,53.57142857142857,10.857142857142858,60.56666666666667,11.933333333333334,0.29411764705882354
D000,P001,,31.0,10.0,New York,,,,,0,Fall,34.0,10.0,44.285714285714285,9.571428571428571,59.6,11.866666666666667,0.3225806451612903
D000,P001,,84.0,14.0,Los Angeles,,,,,0,Fall,31.0,10.0,47.714285714285715,10.714285714285714,59.5,11.8,0.16666666666666666
D000,P002,2022-01-01,49.0,6.0,New York,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,49.0,6.0,49.0,6.0,0.12244897959183673
D000,P002,2022-01-02,61.0,16.0,Chicago,2022.0,1.0,2.0,6.0,1,Winter,49.0,6.0,55.0,11.0,55.0,11.0,0.26229508196721313
D000,P002,2022-01-03,39.0,14.0,Chicago,2022.0,1.0,3.0,0.0,0,Winter,61.0,16.0,49.666666666666664,12.0,49.666666666666664,12.0,0.358974358974359
D000,P002,2022-01-04,72.0,17.0,New York,2022.0,1.0,4.0,1.0,0,Winter,39.0,14.0,55.25,13.25,55.25,13.25,0.2361111111111111
D000,P002,2022-01-05,93.0,9.0,Chicago,2022.0,1.0,5.0,2.0,0,Winter,72.0,17.0,62.8,12.4,62.8,12.4,0.0967741935483871
D000,P002,2022-01-06,39.0,9.0,Los Angeles,2022.0,1.0,6.0,3.0,0,Winter,93.0,9.0,58.833333333333336,11.833333333333334,58.833333333333336,11.833333333333334,0.23076923076923078
D000,P002,2022-01-07,90.0,15.0,Los Angeles,2022.0,1.0,7.0,4.0,0,Winter,39.0,9.0,63.285714285714285,12.285714285714286,63.285714285714285,12.285714285714286,0.16666666666666666
D000,P002,2022-01-08,71.0,18.0,New York,2022.0,1.0,8.0,5.0,1,Winter,90.0,15.0,66.42857142857143,14.0,64.25,13.0,0.2535211267605634
D000,P002,2022-01-09,84.0,12.0,Chicago,2022.0,1.0,9.0,6.0,1,Winter,71.0,18.0,69.71428571428571,13.428571428571429,66.44444444444444,12.88888888888889,0.14285714285714285
D000,P002,2022-01-10,99.0,19.0,Chicago,2022.0,1.0,10.0,0.0,0,Winter,84.0,12.0,78.28571428571429,14.142857142857142,69.7,13.5,0.1919191919191919
D000,P002,2022-01-11,17.0,17.0,New York,2022.0,1.0,11.0,1.0,0,Winter,99.0,19.0,70.42857142857143,14.142857142857142,64.9090909090909,13.818181818181818,1.0
D000,P002,2022-01-12,92.0,15.0,New York,2022.0,1.0,12.0,2.0,0,Winter,17.0,17.0,70.28571428571429,15.0,67.16666666666667,13.916666666666666,0.16304347826086957
D000,P002,2022-01-13,99.0,18.0,New York,2022.0,1.0,13.0,3.0,0,Winter,92.0,15.0,78.85714285714286,16.285714285714285,69.61538461538461,14.23076923076923,0.18181818181818182
D000,P002,2022-01-14,91.0,10.0,Los Angeles,2022.0,1.0,14.0,4.0,0,Winter,99.0,18.0,79.0,15.571428571428571,71.14285714285714,13.928571428571429,0.10989010989010989
D000,P002,2022-01-15,67.0,17.0,Los Angeles,2022.0,1.0,15.0,5.0,1,Winter,91.0,10.0,78.42857142857143,15.428571428571429,70.86666666666666,14.133333333333333,0.2537313432835821
D000,P002,2022-01-16,76.0,6.0,Los Angeles,2022.0,1.0,16.0,6.0,1,Winter,67.0,17.0,77.28571428571429,14.571428571428571,71.1875,13.625,0.07894736842105263
D000,P002,2022-01-17,48.0,11.0,Chicago,2022.0,1.0,17.0,0.0,0,Winter,76.0,6.0,70.0,13.428571428571429,69.82352941176471,13.470588235294118,0.22916666666666666
D000,P002,2022-01-18,43.0,19.0,Los Angeles,2022.0,1.0,18.0,1.0,0,Winter,48.0,11.0,73.71428571428571,13.714285714285714,68.33333333333333,13.777777777777779,0.4418604651162791
D000,P002,2022-01-19,84.0,6.0,New York,2022.0,1.0,19.0,2.0,0,Winter,43.0,19.0,72.57142857142857,12.428571428571429,69.15789473684211,13.368421052631579,0.07142857142857142
D000,P002,2022-01-20,39.0,19.0,Chicago,2022.0,1.0,20.0,3.0,0,Winter,84.0,6.0,64.0,12.571428571428571,67.65,13.65,0.48717948717948717
D000,P002,2022-01-21,61.0,7.0,Chicago,2022.0,1.0,21.0,4.0,0,Winter,39.0,19.0,59.714285714285715,12.142857142857142,67.33333333333333,13.333333333333334,0.11475409836065574
D000,P002,2022-01-21,61.0,7.0,Chicago,2022.0,1.0,21.0,4.0,0,Winter,61.0,7.0,58.857142857142854,10.714285714285714,67.04545454545455,13.045454545454545,0.11475409836065574
D000,P002,2022-01-22,84.0,18.0,Chicago,2022.0,1.0,22.0,5.0,1,Winter,61.0,7.0,60.0,12.428571428571429,67.78260869565217,13.26086956521739,0.21428571428571427
D000,P002,2022-01-23,94.0,19.0,New York,2022.0,1.0,23.0,6.0,1,Winter,84.0,18.0,66.57142857142857,13.571428571428571,68.875,13.5,0.20212765957446807
D000,P002,2022-01-24,68.0,5.0,Los Angeles,2022.0,1.0,24.0,0.0,0,Winter,94.0,19.0,70.14285714285714,11.571428571428571,68.84,13.16,0.07352941176470588
D000,P002,2022-01-25,76.0,12.0,Los Angeles,2022.0,1.0,25.0,1.0,0,Winter,68.0,5.0,69.0,12.428571428571429,69.11538461538461,13.115384615384615,0.15789473684210525
D000,P002,2022-01-26,40.0,6.0,Los Angeles,2022.0,1.0,26.0,2.0,0,Winter,76.0,12.0,69.14285714285714,10.571428571428571,68.03703703703704,12.851851851851851,0.15
D000,P002,2022-01-27,52.0,6.0,New York,2022.0,1.0,27.0,3.0,0,Winter,40.0,6.0,67.85714285714286,10.428571428571429,67.46428571428571,12.607142857142858,0.11538461538461539
D000,P002,2022-01-28,33.0,12.0,Los Angeles,2022.0,1.0,28.0,4.0,0,Winter,52.0,6.0,63.857142857142854,11.142857142857142,66.27586206896552,12.586206896551724,0.36363636363636365
D000,P002,2022-01-29,43.0,9.0,Chicago,2022.0,1.0,29.0,5.0,1,Winter,33.0,12.0,58.0,9.857142857142858,65.5,12.466666666666667,0.20930232558139536
D000,P002,2022-01-30,48.0,7.0,Los Angeles,2022.0,1.0,30.0,6.0,1,Winter,43.0,9.0,51.42857142857143,8.142857142857142,65.46666666666667,12.5,0.14583333333333334
D000,P002,2022-02-01,23.0,10.0,Chicago,2022.0,2.0,1.0,1.0,0,Winter,48.0,7.0,45.0,8.857142857142858,64.2,12.3,0.43478260869565216
D000,P002,2022-02-02,17.0,19.0,New York,2022.0,2.0,2.0,2.0,0,Winter,23.0,10.0,36.57142857142857,9.857142857142858,63.46666666666667,12.466666666666667,1.1176470588235294
D000,P002,2022-02-03,97.0,11.0,Los Angeles,2022.0,2.0,3.0,3.0,0,Winter,17.0,19.0,44.714285714285715,10.571428571428571,64.3,12.266666666666667,0.1134020618556701
D000,P002,2022-02-04,78.0,8.0,Los Angeles,2022.0,2.0,4.0,4.0,0,Winter,97.0,11.0,48.42857142857143,10.857142857142858,63.8,12.233333333333333,0.10256410256410256
D000,P002,2022-02-05,51.0,11.0,Chicago,2022.0,2.0,5.0,5.0,1,Winter,78.0,8.0,51.0,10.714285714285714,64.2,12.3,0.21568627450980393
D000,P002,2022-02-06,44.0,14.0,New York,2022.0,2.0,6.0,6.0,1,Winter,51.0,11.0,51.142857142857146,11.428571428571429,62.666666666666664,12.266666666666667,0.3181818181818182
D000,P002,2022-02-07,38.0,13.0,Chicago,2022.0,2.0,7.0,0.0,0,Winter,44.0,14.0,49.714285714285715,12.285714285714286,61.56666666666667,12.1,0.34210526315789475
D000,P002,2022-02-08,48.0,6.0,New York,2022.0,2.0,8.0,1.0,0,Winter,38.0,13.0,53.285714285714285,11.714285714285714,60.36666666666667,11.9,0.125
D000,P002,2022-02-09,93.0,19.0,New York,2022.0,2.0,9.0,2.0,0,Winter,48.0,6.0,64.14285714285714,11.714285714285714,60.166666666666664,11.9,0.20430107526881722
D000,P002,2022-02-10,30.0,10.0,Chicago,2022.0,2.0,10.0,3.0,0,Winter,93.0,19.0,54.57142857142857,11.571428571428571,60.6,11.666666666666666,0.3333333333333333
D000,P002,2022-02-11,28.0,9.0,Chicago,2022.0,2.0,11.0,4.0,0,Winter,30.0,10.0,47.42857142857143,11.714285714285714,58.46666666666667,11.466666666666667,0.32142857142857145
D000,P002,2022-02-12,51.0,16.0,Chicago,2022.0,2.0,12.0,5.0,1,Winter,28.0,9.0,47.42857142857143,12.428571428571429,56.86666666666667,11.4,0.3137254901960784
D000,P002,2022-02-13,81.0,14.0,Los Angeles,2022.0,2.0,13.0,6.0,1,Winter,51.0,16.0,52.714285714285715,12.428571428571429,56.53333333333333,11.533333333333333,0.1728395061728395
D000,P002,2022-02-14,82.0,10.0,Los Angeles,2022.0,2.0,14.0,0.0,0,Winter,81.0,14.0,59.0,12.0,57.03333333333333,11.3,0.12195121951219512
D000,P002,2022-02-15,77.0,17.0,Chicago,2022.0,2.0,15.0,1.0,0,Winter,82.0,10.0,63.142857142857146,13.571428571428571,57.06666666666667,11.666666666666666,0.22077922077922077
D000,P002,2022-02-16,65.0,17.0,Los Angeles,2022.0,2.0,16.0,2.0,0,Winter,77.0,17.0,59.142857142857146,13.285714285714286,57.63333333333333,11.866666666666667,0.26153846153846155
D000,P002,2022-02-17,22.0,11.0,New York,2022.0,2.0,17.0,3.0,0,Winter,65.0,17.0,58.0,13.428571428571429,56.93333333333333,11.6,0.5
D000,P002,2022-02-18,41.0,16.0,Los Angeles,2022.0,2.0,18.0,4.0,0,Winter,22.0,11.0,59.857142857142854,14.428571428571429,55.5,11.933333333333334,0.3902439024390244
D000,P002,2022-02-19,33.0,17.0,Los Angeles,2022.0,2.0,19.0,5.0,1,Winter,41.0,16.0,57.285714285714285,14.571428571428571,55.3,11.866666666666667,0.5151515151515151
D000,P002,2022-02-20,68.0,10.0,Los Angeles,2022.0,2.0,20.0,6.0,1,Winter,33.0,17.0,55.42857142857143,14.0,55.53333333333333,11.966666666666667,0.14705882352941177
D000,P002,2022-02-21,53.0,17.0,Los Angeles,2022.0,2.0,21.0,0.0,0,Winter,68.0,10.0,51.285714285714285,15.0,55.266666666666666,12.3,0.32075471698113206
D000,P002,2022-02-22,50.0,5.0,New York,2022.0,2.0,22.0,1.0,0,Winter,53.0,17.0,47.42857142857143,13.285714285714286,54.13333333333333,11.866666666666667,0.1
D000,P002,2022-02-23,84.0,11.0,Los Angeles,2022.0,2.0,23.0,2.0,0,Winter,50.0,5.0,50.142857142857146,12.428571428571429,53.8,11.6,0.13095238095238096
D000,P002,2022-02-24,23.0,19.0,Los Angeles,2022.0,2.0,24.0,3.0,0,Winter,84.0,11.0,50.285714285714285,13.571428571428571,52.3,12.066666666666666,0.8260869565217391
D000,P002,2022-02-25,14.0,7.0,New York,2022.0,2.0,25.0,4.0,0,Winter,23.0,19.0,46.42857142857143,12.285714285714286,50.233333333333334,11.9,0.5
D000,P002,2022-02-26,22.0,10.0,New York,2022.0,2.0,26.0,5.0,1,Winter,14.0,7.0,44.857142857142854,11.285714285714286,49.63333333333333,12.033333333333333,0.45454545454545453
D000,P002,2022-02-27,57.0,19.0,Los Angeles,2022.0,2.0,27.0,6.0,1,Winter,22.0,10.0,43.285714285714285,12.571428571428571,49.8,12.466666666666667,0.3333333333333333
D000,P002,2022-02-28,26.0,12.0,Chicago,2022.0,2.0,28.0,0.0,0,Winter,57.0,19.0,39.42857142857143,11.857142857142858,49.56666666666667,12.466666666666667,0.46153846153846156
D000,P002,2022-03-01,11.0,19.0,New York,2022.0,3.0,1.0,1.0,0,Spring,26.0,12.0,33.857142857142854,13.857142857142858,48.5,12.8,1.7272727272727273
D000,P002,2022-03-02,42.0,15.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,11.0,19.0,27.857142857142858,14.428571428571429,48.3,13.066666666666666,0.35714285714285715
D000,P002,2022-03-03,51.0,15.0,Los Angeles,2022.0,3.0,3.0,3.0,0,Spring,42.0,15.0,31.857142857142858,13.857142857142858,49.233333333333334,13.233333333333333,0.29411764705882354
D000,P002,2022-03-04,52.0,12.0,Los Angeles,2022.0,3.0,4.0,4.0,0,Spring,51.0,15.0,37.285714285714285,14.571428571428571,50.4,13.0,0.23076923076923078
D000,P002,2022-03-05,34.0,18.0,Chicago,2022.0,3.0,5.0,5.0,1,Spring,52.0,12.0,39.0,15.714285714285714,48.3,13.233333333333333,0.5294117647058824
D000,P002,2022-03-06,82.0,10.0,Chicago,2022.0,3.0,6.0,6.0,1,Spring,34.0,18.0,42.57142857142857,14.428571428571429,48.43333333333333,13.3,0.12195121951219512
D000,P002,2022-03-07,79.0,8.0,New York,2022.0,3.0,7.0,0.0,0,Spring,82.0,10.0,50.142857142857146,13.857142857142858,49.36666666666667,13.2,0.10126582278481013
D000,P002,2022-03-08,990.0,190.0,,2022.0,3.0,8.0,1.0,0,Spring,79.0,8.0,190.0,38.285714285714285,80.9,19.066666666666666,0.1919191919191919
D000,P002,2022-03-09,36.0,8.0,Los Angeles,2022.0,3.0,9.0,2.0,0,Spring,990.0,190.0,189.14285714285714,37.285714285714285,80.83333333333333,18.9,0.2222222222222222
D000,P002,2022-03-10,57.0,16.0,Chicago,2022.0,3.0,10.0,3.0,0,Spring,36.0,8.0,190.0,37.42857142857143,81.13333333333334,19.233333333333334,0.2807017543859649
D000,P002,2022-03-11,56.0,6.0,New York,2022.0,3.0,11.0,4.0,0,Spring,57.0,16.0,190.57142857142858,36.57142857142857,79.9,18.8,0.10714285714285714
D000,P002,2022-03-12,,,,2022.0,3.0,12.0,5.0,1,Spring,56.0,6.0,216.66666666666666,39.666666666666664,81.62068965517241,19.103448275862068,0.0
D000,P002,2022-03-12,42.0,6.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,0.0,0.0,210.0,39.0,82.10344827586206,19.0,0.14285714285714285
D000,P002,2022-03-13,46.0,18.0,New York,2022.0,3.0,13.0,6.0,1,Spring,42.0,6.0,204.5,40.666666666666664,81.93103448275862,19.06896551724138,0.391304347826087
D000,P002,2022-03-14,29.0,14.0,New York,2022.0,3.0,14.0,0.0,0,Spring,46.0,18.0,44.333333333333336,11.333333333333334,80.13793103448276,19.06896551724138,0.4827586206896552
D000,P002,2022-03-15,70.0,8.0,Los Angeles,2022.0,3.0,15.0,1.0,0,Spring,29.0,14.0,50.0,11.333333333333334,79.72413793103448,19.0,0.11428571428571428
D000,P002,2022-03-16,53.0,10.0,Chicago,2022.0,3.0,16.0,2.0,0,Spring,70.0,8.0,49.333333333333336,10.333333333333334,78.89655172413794,18.75862068965517,0.18867924528301888
D000,P002,2022-03-17,96.0,5.0,Los Angeles,2022.0,3.0,17.0,3.0,0,Spring,53.0,10.0,56.0,10.166666666666666,79.96551724137932,18.344827586206897,0.052083333333333336
D000,P002,2022-03-18,67.0,17.0,Chicago,2022.0,3.0,18.0,4.0,0,Spring,96.0,5.0,57.57142857142857,11.142857142857142,81.51724137931035,18.551724137931036,0.2537313432835821
D000,P002,2022-03-19,54.0,6.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,67.0,17.0,59.285714285714285,11.142857142857142,81.96551724137932,18.20689655172414,0.1111111111111111
D000,P002,2022-03-20,54.0,15.0,New York,2022.0,3.0,20.0,6.0,1,Spring,54.0,6.0,60.42857142857143,10.714285714285714,82.6896551724138,18.137931034482758,0.2777777777777778
D000,P002,2022-03-21,34.0,18.0,Los Angeles,2022.0,3.0,21.0,0.0,0,Spring,54.0,15.0,61.142857142857146,11.285714285714286,81.51724137931035,18.413793103448278,0.5294117647058824
D000,P002,2022-03-22,37.0,8.0,Chicago,2022.0,3.0,22.0,1.0,0,Spring,34.0,18.0,56.42857142857143,11.285714285714286,80.96551724137932,18.103448275862068,0.21621621621621623
D000,P002,2022-03-23,51.0,18.0,Los Angeles,2022.0,3.0,23.0,2.0,0,Spring,37.0,8.0,56.142857142857146,12.428571428571429,81.0,18.551724137931036,0.35294117647058826
D000,P002,2022-03-24,34.0,14.0,Chicago,2022.0,3.0,24.0,3.0,0,Spring,51.0,18.0,47.285714285714285,13.714285714285714,79.27586206896552,18.655172413793103,0.4117647058823529
D000,P002,2022-03-25,84.0,5.0,Los Angeles,2022.0,3.0,25.0,4.0,0,Spring,34.0,14.0,49.714285714285715,12.0,81.37931034482759,18.17241379310345,0.05952380952380952
D000,P002,2022-03-26,73.0,18.0,New York,2022.0,3.0,26.0,5.0,1,Spring,84.0,5.0,52.42857142857143,13.714285714285714,83.41379310344827,18.551724137931036,0.2465753424657534
D000,P002,2022-03-27,50.0,15.0,Chicago,2022.0,3.0,27.0,6.0,1,Spring,73.0,18.0,51.857142857142854,13.714285714285714,84.37931034482759,18.724137931034484,0.3
D000,P002,2022-03-28,43.0,15.0,New York,2022.0,3.0,28.0,0.0,0,Spring,50.0,15.0,53.142857142857146,13.285714285714286,83.89655172413794,18.586206896551722,0.3488372093023256
D000,P002,2022-03-29,78.0,13.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,43.0,15.0,59.0,14.0,85.6896551724138,18.620689655172413,0.16666666666666666
D000,P002,2022-03-30,61.0,13.0,Chicago,2022.0,3.0,30.0,2.0,0,Spring,78.0,13.0,60.42857142857143,13.285714285714286,87.41379310344827,18.413793103448278,0.21311475409836064
D000,P002,,35.0,6.0,Los Angeles,,,,,0,Fall,61.0,13.0,60.57142857142857,12.142857142857142,87.17241379310344,18.103448275862068,0.17142857142857143
D000,P002,,21.0,5.0,Chicago,,,,,0,Fall,35.0,6.0,51.57142857142857,12.142857142857142,86.13793103448276,17.75862068965517,0.23809523809523808
D000,P003,2022-01-01,27.0,16.0,Chicago,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,27.0,16.0,27.0,16.0,0.5925925925925926
D000,P003,2022-01-02,18.0,15.0,Los Angeles,2022.0,1.0,2.0,6.0,1,Winter,27.0,16.0,22.5,15.5,22.5,15.5,0.8333333333333334
D000,P003,2022-01-03,72.0,17.0,Chicago,2022.0,1.0,3.0,0.0,0,Winter,18.0,15.0,39.0,16.0,39.0,16.0,0.2361111111111111
D000,P003,2022-01-04,990.0,190.0,,2022.0,1.0,4.0,1.0,0,Winter,72.0,17.0,276.75,59.5,276.75,59.5,0.1919191919191919
D000,P003,2022-01-05,59.0,12.0,New York,2022.0,1.0,5.0,2.0,0,Winter,990.0,190.0,233.2,50.0,233.2,50.0,0.2033898305084746
D000,P003,2022-01-06,92.0,6.0,Los Angeles,2022.0,1.0,6.0,3.0,0,Winter,59.0,12.0,209.66666666666666,42.666666666666664,209.66666666666666,42.666666666666664,0.06521739130434782
D000,P003,2022-01-07,10.0,19.0,New York,2022.0,1.0,7.0,4.0,0,Winter,92.0,6.0,181.14285714285714,39.285714285714285,181.14285714285714,39.285714285714285,1.9
D000,P003,2022-01-08,73.0,18.0,Los Angeles,2022.0,1.0,8.0,5.0,1,Winter,10.0,19.0,187.71428571428572,39.57142857142857,167.625,36.625,0.2465753424657534
D000,P003,2022-01-09,24.0,19.0,Los Angeles,2022.0,1.0,9.0,6.0,1,Winter,73.0,18.0,188.57142857142858,40.142857142857146,151.66666666666666,34.666666666666664,0.7916666666666666
D000,P003,2022-01-10,97.0,13.0,Chicago,2022.0,1.0,10.0,0.0,0,Winter,24.0,19.0,192.14285714285714,39.57142857142857,146.2,32.5,0.13402061855670103
D000,P003,2022-01-11,37.0,16.0,Los Angeles,2022.0,1.0,11.0,1.0,0,Winter,97.0,13.0,56.0,14.714285714285714,136.27272727272728,31.0,0.43243243243243246
D000,P003,2022-01-12,84.0,15.0,Los Angeles,2022.0,1.0,12.0,2.0,0,Winter,37.0,16.0,59.57142857142857,15.142857142857142,131.91666666666666,29.666666666666668,0.17857142857142858
